准确率,召回率,F1分数,假正率,假负率,AUC,fpr,tpr,轮次,模型,特征
0.8474,0.8584,0.8925,0.1837,0.1416,0.9173,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.00417537 0.00417537 0.00417537 0.00417537 0.00417537
 0.00417537 0.00417537 0.00417537 0.00417537 0.00417537 0.00417537
 0.00417537 0.00417537 0.00417537 0.00626305 0.00626305 0.00626305
 0.00626305 0.00626305 0.00626305 0.00835073 0.00835073 0.00835073
 0.00835073 0.01043841 0.01043841 0.01043841 0.01043841 0.01043841
 0.01043841 0.01043841 0.01043841 0.01043841 0.01043841 0.01043841
 0.0125261  0.0125261  0.0125261  0.0125261  0.0125261  0.0125261
 0.0125261  0.0125261  0.01670146 0.01670146 0.01878914 0.01878914
 0.01878914 0.01878914 0.01878914 0.01878914 0.02296451 0.02296451
 0.02505219 0.02713987 0.02713987 0.02713987 0.02713987 0.02922756
 0.02922756 0.03131524 0.03131524 0.03131524 0.03131524 0.03340292
 0.03340292 0.03549061 0.03549061 0.03757829 0.03757829 0.03966597
 0.03966597 0.04175365 0.04175365 0.04384134 0.04384134 0.04592902
 0.04592902 0.0480167  0.0480167  0.05010438 0.05010438 0.05219207
 0.05219207 0.05427975 0.05427975 0.05636743 0.05636743 0.05845511
 0.05845511 0.0605428  0.0605428  0.06263048 0.06263048 0.06889353
 0.06889353 0.07098121 0.07098121 0.07306889 0.07306889 0.07515658
 0.07515658 0.07724426 0.07724426 0.07933194 0.07933194 0.08141962
 0.08141962 0.08350731 0.08350731 0.08559499 0.08559499 0.08768267
 0.08768267 0.08977035 0.08977035 0.09185804 0.09185804 0.09185804
 0.09185804 0.09394572 0.09394572 0.0960334  0.0960334  0.09812109
 0.09812109 0.10020877 0.10020877 0.10438413 0.10438413 0.10647182
 0.10647182 0.1085595  0.1085595  0.11064718 0.11064718 0.11273486
 0.11273486 0.11691023 0.11691023 0.11899791 0.11899791 0.12317328
 0.12317328 0.12526096 0.12526096 0.12734864 0.12734864 0.12943633
 0.12943633 0.13152401 0.13152401 0.13361169 0.13361169 0.13569937
 0.13569937 0.13778706 0.13778706 0.13987474 0.13987474 0.14196242
 0.14196242 0.1440501  0.1440501  0.14613779 0.14613779 0.15031315
 0.15031315 0.15240084 0.15240084 0.15448852 0.15448852 0.1565762
 0.1565762  0.16075157 0.16075157 0.16492693 0.16492693 0.16701461
 0.16701461 0.17118998 0.17118998 0.17954071 0.17954071 0.17954071
 0.18371608 0.18371608 0.19206681 0.19206681 0.19624217 0.19624217
 0.19832985 0.19832985 0.20041754 0.20041754 0.2045929  0.2045929
 0.20668058 0.20668058 0.20876827 0.20876827 0.21085595 0.21085595
 0.21294363 0.21294363 0.21503132 0.21503132 0.217119   0.217119
 0.22129436 0.22129436 0.22338205 0.22338205 0.22546973 0.22546973
 0.22755741 0.22755741 0.22964509 0.22964509 0.23173278 0.23173278
 0.23590814 0.23590814 0.24008351 0.24008351 0.24217119 0.24217119
 0.24425887 0.24425887 0.24634656 0.24634656 0.25052192 0.25052192
 0.25469729 0.25469729 0.25887265 0.25887265 0.26096033 0.26096033
 0.2651357  0.26931106 0.26931106 0.27139875 0.27139875 0.27348643
 0.27348643 0.27557411 0.27557411 0.28392484 0.28392484 0.28810021
 0.28810021 0.29018789 0.29018789 0.29227557 0.29227557 0.29853862
 0.29853862 0.30480167 0.30480167 0.3131524  0.31524008 0.31524008
 0.31732777 0.31732777 0.32150313 0.32150313 0.32776618 0.32776618
 0.32985386 0.32985386 0.33402923 0.33402923 0.34446764 0.34446764
 0.3611691  0.3611691  0.36534447 0.36534447 0.36951983 0.36951983
 0.3736952  0.3736952  0.37787056 0.37787056 0.38830898 0.38830898
 0.39039666 0.39039666 0.39248434 0.39248434 0.40292276 0.40292276
 0.40709812 0.40709812 0.4091858  0.4091858  0.41127349 0.41127349
 0.41336117 0.41336117 0.4217119  0.4217119  0.42588727 0.42588727
 0.42797495 0.42797495 0.43006263 0.43006263 0.44258873 0.44258873
 0.44467641 0.44467641 0.45093946 0.45093946 0.45302714 0.45302714
 0.45720251 0.45720251 0.46137787 0.46137787 0.46346555 0.46346555
 0.46555324 0.46555324 0.47181628 0.47181628 0.47807933 0.47807933
 0.48016701 0.48016701 0.48434238 0.48434238 0.50521921 0.50521921
 0.51565762 0.51565762 0.5177453  0.5177453  0.52609603 0.52609603
 0.53235908 0.53235908 0.53444676 0.53444676 0.54906054 0.54906054
 0.56158664 0.565762   0.56784969 0.56784969 0.5782881  0.5782881
 0.5908142  0.5908142  0.59707724 0.59707724 0.60542797 0.60542797
 0.60751566 0.60751566 0.60960334 0.60960334 0.62004175 0.62004175
 0.63674322 0.63674322 0.67223382 0.67223382 0.69102296 0.69519833
 0.70354906 0.70354906 0.71398747 0.71398747 0.72442589 0.72442589
 0.75365344 0.77035491 0.78705637 0.78705637 0.79749478 0.80167015
 0.80375783 0.80793319 0.81419624 0.81837161 0.82672234 0.8308977
 0.84968685 0.84968685 0.86012526 0.86221294 0.86847599 0.86847599
 0.87056367 0.87056367 0.87265136 0.87682672 0.9519833  0.9519833
 0.97912317 0.97912317 1.        ]","[0.00000000e+00 7.41289844e-04 3.70644922e-03 6.67160860e-03
 8.15418829e-03 1.11193477e-02 1.85322461e-02 4.74425500e-02
 4.89251297e-02 5.26315789e-02 5.48554485e-02 5.93031875e-02
 8.52483321e-02 9.26612305e-02 9.41438102e-02 1.00074129e-01
 1.06004448e-01 1.07487027e-01 1.09710897e-01 1.14899926e-01
 1.18606375e-01 1.21571534e-01 1.23054114e-01 1.53446998e-01
 1.55670867e-01 1.69755374e-01 1.72720534e-01 1.74944403e-01
 1.76426983e-01 1.77909563e-01 1.79392142e-01 1.79392142e-01
 1.80874722e-01 1.83098592e-01 2.12750185e-01 2.14232765e-01
 2.14974055e-01 2.16456635e-01 2.19421794e-01 2.22386953e-01
 2.24610823e-01 2.26093403e-01 2.71312083e-01 2.72794663e-01
 2.80948851e-01 2.80948851e-01 2.85396590e-01 2.86879170e-01
 3.05411416e-01 3.07635285e-01 3.09859155e-01 3.09859155e-01
 3.10600445e-01 3.12083024e-01 3.22461082e-01 3.22461082e-01
 3.28391401e-01 3.32097850e-01 3.43958488e-01 3.46182357e-01
 3.49888807e-01 3.51371386e-01 3.55819125e-01 3.62490734e-01
 3.63973314e-01 3.91401038e-01 3.91401038e-01 4.28465530e-01
 4.29948110e-01 4.41808747e-01 4.43291327e-01 4.46256486e-01
 4.47739066e-01 4.49221646e-01 4.69977761e-01 4.86286138e-01
 5.02594514e-01 5.06300964e-01 5.07783543e-01 5.08524833e-01
 5.10007413e-01 5.15937732e-01 5.26315789e-01 5.35952557e-01
 5.46330615e-01 5.46330615e-01 5.56708673e-01 5.61897702e-01
 5.70793180e-01 5.73758340e-01 5.76723499e-01 5.76723499e-01
 5.80429948e-01 5.82653818e-01 5.90808006e-01 5.92290586e-01
 5.94514455e-01 5.94514455e-01 5.97479615e-01 5.97479615e-01
 6.01186064e-01 6.02668643e-01 6.07857672e-01 6.07857672e-01
 6.09340252e-01 6.10081542e-01 6.10822832e-01 6.10822832e-01
 6.12305411e-01 6.12305411e-01 6.23424759e-01 6.23424759e-01
 6.34544107e-01 6.34544107e-01 6.50111193e-01 6.50111193e-01
 6.52335063e-01 6.52335063e-01 6.53076353e-01 6.53076353e-01
 6.57524092e-01 6.57524092e-01 6.67160860e-01 6.67160860e-01
 6.92364715e-01 6.92364715e-01 6.96071164e-01 6.96071164e-01
 6.98295033e-01 6.98295033e-01 6.99036323e-01 6.99036323e-01
 7.00518903e-01 7.00518903e-01 7.10155671e-01 7.10155671e-01
 7.13120830e-01 7.13120830e-01 7.16085990e-01 7.16085990e-01
 7.34618236e-01 7.34618236e-01 7.37583395e-01 7.37583395e-01
 7.41289844e-01 7.41289844e-01 7.42031134e-01 7.42031134e-01
 7.43513714e-01 7.44996294e-01 7.47220163e-01 7.47220163e-01
 7.47961453e-01 7.47961453e-01 7.49444033e-01 7.49444033e-01
 7.51667902e-01 7.51667902e-01 7.52409192e-01 7.52409192e-01
 7.57598221e-01 7.57598221e-01 7.62787250e-01 7.62787250e-01
 7.65752409e-01 7.65752409e-01 7.67976279e-01 7.67976279e-01
 7.70941438e-01 7.70941438e-01 7.76130467e-01 7.76130467e-01
 7.78354337e-01 7.78354337e-01 7.79836916e-01 7.79836916e-01
 7.84284655e-01 7.84284655e-01 7.85025945e-01 7.85025945e-01
 7.85767235e-01 7.85767235e-01 7.90214974e-01 7.90214974e-01
 7.90956264e-01 7.90956264e-01 7.91697554e-01 7.91697554e-01
 7.96145293e-01 7.96145293e-01 8.02816901e-01 8.02816901e-01
 8.10971090e-01 8.10971090e-01 8.14677539e-01 8.14677539e-01
 8.19866568e-01 8.19866568e-01 8.21349148e-01 8.21349148e-01
 8.26538176e-01 8.26538176e-01 8.29503336e-01 8.29503336e-01
 8.39140104e-01 8.39140104e-01 8.44329133e-01 8.44329133e-01
 8.46553002e-01 8.46553002e-01 8.49518162e-01 8.49518162e-01
 8.50259451e-01 8.50259451e-01 8.51000741e-01 8.52483321e-01
 8.52483321e-01 8.59154930e-01 8.59154930e-01 8.59896219e-01
 8.59896219e-01 8.61378799e-01 8.61378799e-01 8.65826538e-01
 8.65826538e-01 8.71756857e-01 8.71756857e-01 8.74722016e-01
 8.74722016e-01 8.77687176e-01 8.77687176e-01 8.84358784e-01
 8.84358784e-01 8.85100074e-01 8.85100074e-01 8.87323944e-01
 8.87323944e-01 8.88065234e-01 8.88065234e-01 8.90289103e-01
 8.90289103e-01 8.93254262e-01 8.93254262e-01 8.95478132e-01
 8.95478132e-01 8.96219422e-01 8.96219422e-01 8.96960712e-01
 8.96960712e-01 8.99184581e-01 8.99184581e-01 8.99925871e-01
 8.99925871e-01 9.01408451e-01 9.01408451e-01 9.02149741e-01
 9.02149741e-01 9.02891030e-01 9.02891030e-01 9.03632320e-01
 9.03632320e-01 9.04373610e-01 9.04373610e-01 9.05856190e-01
 9.05856190e-01 9.06597480e-01 9.06597480e-01 9.08080059e-01
 9.08080059e-01 9.10303929e-01 9.10303929e-01 9.10303929e-01
 9.11045219e-01 9.11045219e-01 9.11786509e-01 9.11786509e-01
 9.12527798e-01 9.12527798e-01 9.13269088e-01 9.13269088e-01
 9.14010378e-01 9.14010378e-01 9.14751668e-01 9.14751668e-01
 9.15492958e-01 9.15492958e-01 9.16975537e-01 9.16975537e-01
 9.19199407e-01 9.19199407e-01 9.19940697e-01 9.25871016e-01
 9.25871016e-01 9.30318755e-01 9.30318755e-01 9.31060044e-01
 9.31060044e-01 9.34766494e-01 9.34766494e-01 9.35507784e-01
 9.35507784e-01 9.36990363e-01 9.36990363e-01 9.38472943e-01
 9.38472943e-01 9.39214233e-01 9.39214233e-01 9.41438102e-01
 9.41438102e-01 9.42179392e-01 9.42179392e-01 9.42920682e-01
 9.42920682e-01 9.44403262e-01 9.44403262e-01 9.45144552e-01
 9.45144552e-01 9.46627131e-01 9.46627131e-01 9.47368421e-01
 9.47368421e-01 9.48851001e-01 9.48851001e-01 9.50333580e-01
 9.50333580e-01 9.52557450e-01 9.52557450e-01 9.53298740e-01
 9.53298740e-01 9.54040030e-01 9.54040030e-01 9.54781319e-01
 9.54781319e-01 9.55522609e-01 9.55522609e-01 9.56263899e-01
 9.56263899e-01 9.57005189e-01 9.57005189e-01 9.57746479e-01
 9.57746479e-01 9.58487769e-01 9.58487769e-01 9.59229059e-01
 9.59229059e-01 9.60711638e-01 9.60711638e-01 9.62194218e-01
 9.62194218e-01 9.65159377e-01 9.65159377e-01 9.65900667e-01
 9.65900667e-01 9.66641957e-01 9.66641957e-01 9.67383247e-01
 9.67383247e-01 9.68865827e-01 9.68865827e-01 9.69607116e-01
 9.69607116e-01 9.70348406e-01 9.70348406e-01 9.71089696e-01
 9.71089696e-01 9.73313566e-01 9.73313566e-01 9.74796145e-01
 9.74796145e-01 9.75537435e-01 9.75537435e-01 9.77020015e-01
 9.77020015e-01 9.77761305e-01 9.77761305e-01 9.79243884e-01
 9.79243884e-01 9.79985174e-01 9.79985174e-01 9.79985174e-01
 9.79985174e-01 9.82209044e-01 9.82209044e-01 9.82950334e-01
 9.82950334e-01 9.83691623e-01 9.83691623e-01 9.85174203e-01
 9.85174203e-01 9.85915493e-01 9.85915493e-01 9.86656783e-01
 9.86656783e-01 9.88139362e-01 9.88139362e-01 9.89621942e-01
 9.89621942e-01 9.90363232e-01 9.90363232e-01 9.91104522e-01
 9.91104522e-01 9.91104522e-01 9.91104522e-01 9.91845812e-01
 9.91845812e-01 9.92587102e-01 9.92587102e-01 9.94069681e-01
 9.94069681e-01 9.94069681e-01 9.94069681e-01 9.94810971e-01
 9.94810971e-01 9.94810971e-01 9.94810971e-01 9.94810971e-01
 9.94810971e-01 9.94810971e-01 9.94810971e-01 9.95552261e-01
 9.95552261e-01 9.96293551e-01 9.96293551e-01 9.97034841e-01
 9.97034841e-01 9.97776130e-01 9.97776130e-01 9.98517420e-01
 9.98517420e-01 9.98517420e-01 9.98517420e-01 9.99258710e-01
 9.99258710e-01 1.00000000e+00 1.00000000e+00]",轮次六,SVM,"文本特征: TF-IDF, LDA; 数值特征: 评论长度, 句子数, 平均句子长度; PCA: 否; RFE: 否"
0.866,0.9014,0.9085,0.2338,0.0986,0.9149,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.00208768 0.00208768 0.00208768 0.00208768
 0.00208768 0.00208768 0.00208768 0.00208768 0.00208768 0.00208768
 0.00417537 0.00417537 0.00417537 0.00417537 0.00417537 0.00417537
 0.00626305 0.00626305 0.00626305 0.00835073 0.00835073 0.01043841
 0.01043841 0.01043841 0.01043841 0.01043841 0.01043841 0.01043841
 0.0125261  0.0125261  0.0125261  0.0125261  0.0125261  0.0125261
 0.0125261  0.0125261  0.0125261  0.0125261  0.0125261  0.0125261
 0.0125261  0.0125261  0.0125261  0.01461378 0.01461378 0.01461378
 0.01878914 0.01878914 0.02296451 0.02296451 0.02296451 0.02296451
 0.02296451 0.02296451 0.02505219 0.02505219 0.02713987 0.02713987
 0.02922756 0.02922756 0.02922756 0.02922756 0.02922756 0.02922756
 0.02922756 0.02922756 0.02922756 0.02922756 0.02922756 0.02922756
 0.03131524 0.03131524 0.03340292 0.03340292 0.03549061 0.03549061
 0.03757829 0.03757829 0.03757829 0.03757829 0.03966597 0.03966597
 0.03966597 0.04175365 0.04175365 0.04592902 0.04592902 0.04592902
 0.04592902 0.0480167  0.0480167  0.05427975 0.05427975 0.05636743
 0.05636743 0.05845511 0.05845511 0.0605428  0.0605428  0.06471816
 0.06471816 0.06889353 0.06889353 0.07098121 0.07098121 0.07098121
 0.07098121 0.07306889 0.07306889 0.07515658 0.07515658 0.07724426
 0.07724426 0.07724426 0.07724426 0.07933194 0.07933194 0.08141962
 0.08141962 0.08350731 0.08350731 0.08350731 0.08350731 0.08559499
 0.08559499 0.08768267 0.08768267 0.08977035 0.08977035 0.09185804
 0.09185804 0.09394572 0.09394572 0.0960334  0.0960334  0.09812109
 0.09812109 0.11064718 0.11064718 0.11273486 0.11273486 0.11482255
 0.11482255 0.11691023 0.11691023 0.11899791 0.11899791 0.11899791
 0.11899791 0.12108559 0.12108559 0.12317328 0.12317328 0.12526096
 0.12526096 0.13361169 0.13361169 0.13569937 0.13569937 0.13987474
 0.13987474 0.13987474 0.13987474 0.14196242 0.14822547 0.14822547
 0.15031315 0.15031315 0.15240084 0.15240084 0.15448852 0.15448852
 0.1565762  0.1565762  0.16075157 0.16283925 0.16283925 0.16701461
 0.16701461 0.16701461 0.16701461 0.1691023  0.1691023  0.17327766
 0.17327766 0.17536534 0.17536534 0.18371608 0.18371608 0.18580376
 0.19415449 0.19415449 0.19624217 0.19624217 0.19832985 0.19832985
 0.20041754 0.20041754 0.2045929  0.2045929  0.20668058 0.20876827
 0.21294363 0.21294363 0.217119   0.217119   0.21920668 0.21920668
 0.22546973 0.22546973 0.22964509 0.22964509 0.23173278 0.23173278
 0.23382046 0.23590814 0.23590814 0.24008351 0.24008351 0.24217119
 0.24217119 0.24217119 0.24634656 0.24634656 0.24843424 0.24843424
 0.25887265 0.25887265 0.26096033 0.26096033 0.26304802 0.26304802
 0.26722338 0.26722338 0.27348643 0.27348643 0.27557411 0.27557411
 0.28392484 0.28392484 0.28810021 0.28810021 0.29018789 0.29018789
 0.29853862 0.29853862 0.30897704 0.30897704 0.30897704 0.31106472
 0.31106472 0.3131524  0.3131524  0.31524008 0.31524008 0.31732777
 0.31732777 0.32150313 0.32150313 0.3256785  0.3256785  0.33194154
 0.33194154 0.33820459 0.33820459 0.35281837 0.35281837 0.35490605
 0.35490605 0.35699374 0.35699374 0.36534447 0.36534447 0.36743215
 0.36743215 0.36951983 0.36951983 0.37160752 0.37160752 0.37578288
 0.37578288 0.37995825 0.37995825 0.38413361 0.38413361 0.38622129
 0.38622129 0.38830898 0.39039666 0.39039666 0.40501044 0.40501044
 0.4217119  0.4217119  0.42588727 0.42588727 0.434238   0.434238
 0.43841336 0.43841336 0.44467641 0.44467641 0.44885177 0.44885177
 0.45511482 0.45511482 0.46555324 0.46555324 0.46764092 0.46764092
 0.47390397 0.47390397 0.48434238 0.48434238 0.48851775 0.48851775
 0.49686848 0.50104384 0.50313152 0.50313152 0.50521921 0.50521921
 0.50939457 0.50939457 0.51148225 0.51148225 0.51356994 0.51356994
 0.51983299 0.51983299 0.52818372 0.52818372 0.56784969 0.57411273
 0.58037578 0.58037578 0.58455115 0.58455115 0.58663883 0.58663883
 0.59290188 0.59290188 0.60542797 0.60542797 0.6263048  0.62839248
 0.66179541 0.67223382 0.67640919 0.68267223 0.6868476  0.69102296
 0.69102296 0.69311065 0.6993737  0.70146138 0.70146138 0.71398747
 0.71398747 0.71816284 0.7348643  0.74112735 0.74530271 0.76200418
 0.77035491 0.77661795 0.78079332 0.78079332 0.782881   0.782881
 0.79123173 0.79123173 0.79958246 0.79958246 0.80584551 0.81002088
 0.82672234 0.82672234 0.84133612 0.84133612 0.85386221 0.85386221
 0.86221294 0.86430063 0.86430063 0.9519833  0.9519833  1.        ]","[0.00000000e+00 7.41289844e-04 1.33432172e-02 1.63083766e-02
 4.81838399e-02 5.11489993e-02 5.33728688e-02 8.67309118e-02
 9.48851001e-02 1.05263158e-01 1.13417346e-01 1.18606375e-01
 1.25277984e-01 1.31949592e-01 1.32690882e-01 1.48257969e-01
 1.62342476e-01 1.63825056e-01 1.66790215e-01 1.71979244e-01
 1.71979244e-01 1.91994070e-01 1.93476649e-01 2.03113417e-01
 2.05337287e-01 2.29799852e-01 2.34988881e-01 2.45366938e-01
 2.49073388e-01 2.69829503e-01 2.70570793e-01 2.87620460e-01
 2.92068199e-01 3.06152706e-01 3.09117865e-01 3.20237213e-01
 3.20237213e-01 3.21719792e-01 3.23202372e-01 3.23202372e-01
 3.24684952e-01 3.24684952e-01 3.32839140e-01 3.34321720e-01
 3.37286879e-01 3.45441067e-01 3.47664937e-01 3.58042995e-01
 3.58042995e-01 3.59525574e-01 3.60266864e-01 3.61749444e-01
 3.67679763e-01 3.71386212e-01 3.99555226e-01 4.01037806e-01
 4.04002965e-01 4.09933284e-01 4.15863603e-01 4.17346182e-01
 4.26241660e-01 4.29948110e-01 4.35878428e-01 4.35878428e-01
 4.38843588e-01 4.40326168e-01 4.40326168e-01 4.44773907e-01
 4.44773907e-01 4.53669385e-01 4.55151964e-01 4.55893254e-01
 4.57375834e-01 4.60340993e-01 4.60340993e-01 4.61823573e-01
 4.61823573e-01 4.62564863e-01 4.62564863e-01 4.65530022e-01
 4.69977761e-01 4.71460341e-01 4.87027428e-01 4.89251297e-01
 4.97405486e-01 4.98888065e-01 5.01853225e-01 5.04077094e-01
 5.05559674e-01 5.12972572e-01 5.12972572e-01 5.17420311e-01
 5.17420311e-01 5.25574500e-01 5.25574500e-01 5.28539659e-01
 5.28539659e-01 5.30763529e-01 5.32246108e-01 5.33728688e-01
 5.33728688e-01 5.35211268e-01 5.37435137e-01 5.37435137e-01
 5.43365456e-01 5.58191253e-01 5.59673832e-01 5.63380282e-01
 5.65604151e-01 5.65604151e-01 5.70793180e-01 6.11564122e-01
 6.12305411e-01 6.12305411e-01 6.26389918e-01 6.26389918e-01
 6.27131208e-01 6.27131208e-01 6.28613788e-01 6.28613788e-01
 6.30837658e-01 6.30837658e-01 6.44922165e-01 6.44922165e-01
 6.45663454e-01 6.47146034e-01 6.50111193e-01 6.50111193e-01
 6.53817643e-01 6.53817643e-01 6.56041512e-01 6.56041512e-01
 6.65678280e-01 6.67902150e-01 6.70126019e-01 6.70126019e-01
 6.75315048e-01 6.75315048e-01 6.76056338e-01 6.76056338e-01
 6.76797628e-01 6.80504077e-01 6.82727947e-01 6.82727947e-01
 6.94588584e-01 6.94588584e-01 6.95329874e-01 6.95329874e-01
 6.96071164e-01 6.96071164e-01 6.97553744e-01 6.97553744e-01
 6.98295033e-01 6.98295033e-01 7.01260193e-01 7.01260193e-01
 7.09414381e-01 7.44255004e-01 7.44996294e-01 7.44996294e-01
 7.45737583e-01 7.45737583e-01 7.47961453e-01 7.47961453e-01
 7.50185322e-01 7.50185322e-01 7.51667902e-01 7.53150482e-01
 7.60563380e-01 7.68717569e-01 7.70200148e-01 7.70200148e-01
 7.70941438e-01 7.70941438e-01 7.78354337e-01 8.03558191e-01
 8.06523351e-01 8.06523351e-01 8.08005930e-01 8.12453669e-01
 8.14677539e-01 8.17642698e-01 8.19125278e-01 8.20607858e-01
 8.20607858e-01 8.24314307e-01 8.24314307e-01 8.25796887e-01
 8.25796887e-01 8.29503336e-01 8.29503336e-01 8.30244626e-01
 8.30244626e-01 8.33209785e-01 8.39140104e-01 8.39881394e-01
 8.41363973e-01 8.41363973e-01 8.42846553e-01 8.45811712e-01
 8.49518162e-01 8.49518162e-01 8.53224611e-01 8.53224611e-01
 8.55448480e-01 8.55448480e-01 8.64343958e-01 8.64343958e-01
 8.67309118e-01 8.67309118e-01 8.71756857e-01 8.72498147e-01
 8.72498147e-01 8.74722016e-01 8.74722016e-01 8.75463306e-01
 8.75463306e-01 8.79911045e-01 8.79911045e-01 8.82134915e-01
 8.82134915e-01 8.84358784e-01 8.84358784e-01 8.93254262e-01
 8.93254262e-01 8.94736842e-01 8.94736842e-01 8.96219422e-01
 8.96219422e-01 8.97702001e-01 8.97702001e-01 8.98443291e-01
 8.98443291e-01 8.99184581e-01 9.01408451e-01 9.01408451e-01
 9.04373610e-01 9.04373610e-01 9.05114900e-01 9.05114900e-01
 9.07338769e-01 9.09562639e-01 9.09562639e-01 9.11786509e-01
 9.11786509e-01 9.14010378e-01 9.14010378e-01 9.14751668e-01
 9.14751668e-01 9.16234248e-01 9.16234248e-01 9.19199407e-01
 9.19199407e-01 9.19940697e-01 9.19940697e-01 9.22164566e-01
 9.22164566e-01 9.22905856e-01 9.22905856e-01 9.25129726e-01
 9.25129726e-01 9.25871016e-01 9.25871016e-01 9.28836175e-01
 9.28836175e-01 9.30318755e-01 9.30318755e-01 9.31060044e-01
 9.32542624e-01 9.32542624e-01 9.33283914e-01 9.33283914e-01
 9.34025204e-01 9.34025204e-01 9.34766494e-01 9.34766494e-01
 9.36249073e-01 9.36249073e-01 9.36990363e-01 9.36990363e-01
 9.40696812e-01 9.40696812e-01 9.43661972e-01 9.43661972e-01
 9.45144552e-01 9.45144552e-01 9.46627131e-01 9.46627131e-01
 9.51074870e-01 9.51074870e-01 9.51816160e-01 9.51816160e-01
 9.53298740e-01 9.53298740e-01 9.54040030e-01 9.54040030e-01
 9.54781319e-01 9.54781319e-01 9.56263899e-01 9.56263899e-01
 9.57746479e-01 9.57746479e-01 9.58487769e-01 9.58487769e-01
 9.59229059e-01 9.59229059e-01 9.60711638e-01 9.61452928e-01
 9.61452928e-01 9.62194218e-01 9.62194218e-01 9.62935508e-01
 9.62935508e-01 9.63676798e-01 9.63676798e-01 9.64418087e-01
 9.64418087e-01 9.65900667e-01 9.65900667e-01 9.66641957e-01
 9.66641957e-01 9.67383247e-01 9.67383247e-01 9.68124537e-01
 9.68124537e-01 9.68865827e-01 9.68865827e-01 9.70348406e-01
 9.70348406e-01 9.71830986e-01 9.71830986e-01 9.72572276e-01
 9.72572276e-01 9.74054855e-01 9.74054855e-01 9.74796145e-01
 9.74796145e-01 9.74796145e-01 9.74796145e-01 9.75537435e-01
 9.75537435e-01 9.77020015e-01 9.77020015e-01 9.77761305e-01
 9.77761305e-01 9.79985174e-01 9.79985174e-01 9.80726464e-01
 9.80726464e-01 9.81467754e-01 9.81467754e-01 9.82209044e-01
 9.82209044e-01 9.82209044e-01 9.82209044e-01 9.82950334e-01
 9.82950334e-01 9.83691623e-01 9.83691623e-01 9.84432913e-01
 9.84432913e-01 9.85174203e-01 9.85174203e-01 9.85915493e-01
 9.85915493e-01 9.85915493e-01 9.87398073e-01 9.87398073e-01
 9.87398073e-01 9.87398073e-01 9.88139362e-01 9.88139362e-01
 9.88880652e-01 9.88880652e-01 9.89621942e-01 9.89621942e-01
 9.90363232e-01 9.90363232e-01 9.91104522e-01 9.91104522e-01
 9.91104522e-01 9.91104522e-01 9.91104522e-01 9.91104522e-01
 9.91104522e-01 9.91104522e-01 9.91104522e-01 9.91845812e-01
 9.91845812e-01 9.92587102e-01 9.92587102e-01 9.93328391e-01
 9.93328391e-01 9.94810971e-01 9.94810971e-01 9.94810971e-01
 9.94810971e-01 9.95552261e-01 9.95552261e-01 9.96293551e-01
 9.96293551e-01 9.97034841e-01 9.97034841e-01 9.97776130e-01
 9.99258710e-01 9.99258710e-01 1.00000000e+00 1.00000000e+00]",轮次六,XGBoost,"文本特征: TF-IDF, LDA; 数值特征: 评论长度, 句子数, 平均句子长度; PCA: 否; RFE: 否"
